County,Market Name,Location,Address Line 1,City,State,Zip,Contact,Phone,Market Link,Operation Hours,Operation Season,FMNP,Operating Months,Latitude,Longitude,FCC Issued,EBT/SNAP,FCC Accepted,Location Points
Rockland,Piermont Farmers' Market,M & T Bank lot Ash St. & Piermont Ave.,Ash St and Piermont Ave,Piermont,NY,10968,Frankie Rowland,9149234837,http://www.downtoearthmarkets.com,Sunday  9:30am-3pm,May 22-November 20,Y,P/M,41.04136,-73.91642,N,N,Y,"(41.04136, -73.91642)"
Rockland,Ramapo Farmers' Market,Eugene Levy Park 920 Route 45,New York 45 and North Side Plaza,Pomona,NY,10970,Michelle Antosca,8453576100,http://www.ramapoparks.org,Sunday  9am-4pm,July 10-October 9,Y,M,41.1636,-74.03411,N,N,Y,"(41.1636, -74.03411)"
Rockland,Spring Valley Farmers' Market,West Church St. & Route 45 (N. Main St.),32 N. Main Street,Spring Valley,NY,10977,Alexandr Kravets,9173628917,,Wed  8am-3pm,June 29-November 30,Y,M,41.113281,-74.044617,N,Y,Y,"(41.113281, -74.044617)"
Rockland,Suffern Farmers' Market,"Commuter Center parking lot A, Lafayette & Orange Aves.",Orange Ave & Lafayette Ave,Suffern,NY,10901,Cara Cea,8453572378,http://www.suffernfarmersmarket.wordpress.com,Saturday  8:30am-1pm,May 7-October 29,Y,M,41.11636,-74.154625,N,Y,Y,"(41.11636, -74.154625)"
Rockland,West Haverstraw Farmers' Market,Village Hall 40 New Main St. & Maple Ave,40 New Main Street,West Haverstraw,NY,10927,Catherine Kopf,8459472800,http://www.voh-ny.com/farmers.htm,Sunday 9am-1pm,June -October,N,M,41.19644,-73.96592,N,N,Y,"(41.19644, -73.96592)"
Saratoga,Arnold's Farm Fresh Produce Farm Stand,"1319 Sacandaga Rd., West Charlton",1319 Sacandaga Rd,West Charlton,NY,12010,Jason Arnold,5182699562,http://www.arnoldsproduce.com,"Sun-Thu  10am-6pm, Fri/Sat  9am-7pm",June 1-October 31,Y,M,42.97177,-74.02945,N,N,Y,"(42.97177, -74.02945)"
Saratoga,Ballston Spa Farmers' Market,"Wiswall Park, Front & Low Sts.",Front St and Low St,Ballston Spa,NY,12020,Ellen Mottola,5188852772,http://www.ballston.org,"Saturday  9am-12pm, Thursday  3pm-6pm",June 9-October 8,Y,M,43.00256,-73.84964,N,N,Y,"(43.00256, -73.84964)"
Saratoga,Clifton Park Farmers' Market,St. George's Church 912 Rt. 146 at Maxwell Drive,912 State Route 146,Clifton Park,NY,12065,Justine Denison,5186642510,http://www.saratogafarmersmarket.org,Thursday  2pm-5pm,July 7-October 27,Y,M,42.866,-73.79782,N,N,Y,"(42.866, -73.79782)"
Saratoga,Gansevoort Farmers' Market,Gansevoort Village Park Catherine St.,Main St. at Catherine St.,Gansevoort,NY,12831,Linda Gifford,5187920198,,Thursday  3pm-6pm,June 9-October 27,Y,M,43.19612,-73.65167,N,N,Y,"(43.19612, -73.65167)"
Saratoga,Greenfield Center Farmers' Market,"Middle Grove Park, 428 Middle Grove Rd. Greenfield Center",428 Middle Grove Rd,Middle Grove,NY,12850,Himanee Gupta-Carlson,5182223191,http://greenfieldhistoricalsociety.com/farmers-market,Friday  4pm-7pm,June 24-September 9,Y,M,43.090317,-73.916441,N,N,Y,"(43.090317, -73.916441)"
Saratoga,Poverty Acres Farm Farm Stand,129 Hop City Rd.  Ballston Spa,129 Hop City Rd.,Ballston Spa,NY,12020,Gaynell Bliss,5189353341,,Daily  9am-5pm,July 15-October,Y,M,42.95105,-73.91653,N,N,Y,"(42.95105, -73.91653)"
Saratoga,Route 50 Green Market,802 Saratoga Rd. Burnt Hills,802 Saratoga Rd.,Burnt Hills,NY,12027,Sarah Emerich,5185738705,,Saturday  9am-1pm,June 11-October 1,Y,M,42.90853,-73.89973,N,N,Y,"(42.90853, -73.89973)"
Saratoga,Saratoga Farmers' Market,High Rock Park on High Rock Avenue,High Rock Ave and York Street,Saratoga Springs,NY,12866,Justine Denison,5186642510,http://www.saratogafarmersmarket.com,"Saturday  9am-1pm, Wednesday  3pm-6pm",May 7-October 29,Y,P/M,43.08552,-73.78121,Y,Y,Y,"(43.08552, -73.78121)"
Saratoga,Saratoga WINTER Farmers' Market,Lincoln Baths bldg Saratoga Spa State Park,65 South Broadway,Saratoga,NY,12866,Phyllis Underwood,5184577076,http://www.saratogafarmersmarket.org/saratoga-farmers-market/,Saturday  9am-1pm,November 5 - April 29,N,M/X/W/P,43.06464,-73.79044,Y,Y,Y,"(43.06464, -73.79044)"
Saratoga,South Glens Falls Farmers' Market,Village Park 5th St.,64 Spring St,South Glens Falls,NY,12803,Linda Gifford,5187920198,,Monday  10am-1pm,June 6-October 24,Y,M,43.30035,-73.63221,N,N,Y,"(43.30035, -73.63221)"
Saratoga,Spa City Sunday Farmers' Market,"Lincoln Bath House Building , Saratoga Spa State Park",65 South Broadway,Saratoga Springs,NY,12866,Colleen Zorbas,5183390958,http://www.spacityfarmersmarket.com,"Sundays  10am-2pm, May-Oct  10am-3pm",Year-round,N,YR,43.06474,-73.78876,N,N,Y,"(43.06474, -73.78876)"
Saratoga,Town of Galway Farmers' Market,"Pavilion at Town playing fields, 5078 Sacandaga Rd. Route 147",5078 Sacandaga Road,Galway,NY,12074,Amanda McBrady Watrobski,5182212277,http://www.galwayfarmersmarket.org,Friday  3pm-6pm,June 17-September 30,Y,M,43.00913,-74.03011,N,N,Y,"(43.00913, -74.03011)"
Schenectady,Farm to Preschool I Farmers' Market,"YWCA NENY, 44 Washington Ave. Schenectady",44 Washington Ave,Schenectady,NY,12305,Darlene Yule,5184267181,http://www.cdcccc.org,Tue.  2:30pm-5:30pm,June 14-September 27,Y,M,42.81645,-73.9492,Y,Y,Y,"(42.81645, -73.9492)"
Schenectady,Farm to Preschool II Farmers' Market,"Parsons Early Learning Center, 125 Bigelow Ave. Schenectady",125 Bigelow Ave,Schenectady,NY,12304,Darlene Yule,5184267181,http://www.cdcccc.org,Thursday  2pm-4:30pm,June 16-September 29,Y,M,42.79534,-73.92505,Y,Y,Y,"(42.79534, -73.92505)"
Schenectady,Roots & Wisdom Youth Market,Corner of Fehr & Central Park Rd. Schenectady,Fehr and Central Park Rd.,Schenectady,NY,12304,Jenny CCE,5183721622,http://cceschenectady.org/agriculture/roots-wisdom,Thursday 3pm-5pm,July-mid August,N,M,42.79346,-73.91424,N,N,Y,"(42.79346, -73.91424)"
Schenectady,Schenectady City Hall Farmers' Market,City Hall 105 Jay St.,Franklin St and Jay St,Schenectady,NY,12305,Steve Feeney,5183862225,http://www.schenectadyfarmersmarket.com,Thursday  9:30am-1:30pm,May 12-November 24,Y,P/M,42.81378,-73.94032,Y,Y,Y,"(42.81378, -73.94032)"
Schenectady,Schenectady Greenmarket,105 Jay St. near City Hall,Franklin St and Jay St,Schenectady,NY,12305,Jennifer Jennings,5189860318,http://www.schenectadygreenmarket.org,Sunday  10am-2pm,May 1-October 30,Y,P/M,42.81372,-73.94015,Y,Y,Y,"(42.81372, -73.94015)"
Schenectady,Schenectady Saint Luke's Farm Stand,St. Luke's Church  1241 State Street,1241 State St,Schenectady,NY,12304,Steve Feeney,5183862225,http://www.schenectadyfarmersmarket.com,Tuesday  10am-1pm,July 5-October 25,Y,M,42.79894,-73.92413,N,N,Y,"(42.79894, -73.92413)"
Schenectady,Schenectady WINTER Greenmarket,"Proctors Theater, 432 State St.",432 State St.,Schenectady,NY,12305,Jennifer Jennings,5189860318,http://www.schenectadygreenmarket.org,Sunday  10am-2pm,November 1-April 24,N,X/W/P,42.812373,-73.941802,Y,Y,Y,"(42.812373, -73.941802)"
Schenectady,Upper Union St. Farmers' Market,1760 Union St. Municipal Parking Lot,1760 Union St,Niskayuna,NY,12309,Al Lansing,5182752570,https://www.facebook.com/UpperUnionStreetFarmersMarket,Saturday  9am-1:30pm,May 7-October 29,Y,P/M,42.8022,-73.8992,N,N,Y,"(42.8022, -73.8992)"
Schenectady,Veggie Mobile-Father Leo Obrien,3151 Marra Ln,3151 Marra Lane,Schenectady,NY,12303,Audrey Bridge,5182748685,http://www.capitalroots.org,Mon 1pm-1:45pm,Year-round,Y,YR,42.76062,-73.94004,Y,Y,Y,"(42.76062, -73.94004)"
Schenectady,Veggie Mobile-Hometown Health Ctr,1044 State St,1044 State Street,Schenectady,NY,12307,Audrey Bridge,5182748685,http://www.capitalroots.org,Mon 2pm-2:45pm,Year-round,Y,YR,42.8014,-73.9278,Y,Y,Y,"(42.8014, -73.9278)"
Schenectady,Veggie Mobile-Summit Towers,720 Albany St. Schenectady,720 Albany street,Schenectady,NY,12307,Audrey Bridge,5182748685,http://www.capitalroots.org,Fri 1:30pm-2pm,Year-round,Y,YR,42.80923,-73.93822,Y,Y,Y,"(42.80923, -73.93822)"
Schenectady,Veggie Mobile-Ten Eyck Apts,375 Broadway Schenectady,375 Broadway,Schenectady,NY,12305,Audrey Bridge,5182748685,http://www.capitalroots.org,Fri 3:15pm-4pm,Year-round,Y,YR,42.80919,-73.94511,Y,Y,Y,"(42.80919, -73.94511)"
Schoharie,Barber Family Farm Farm Stand,"Middleburgh, 3617 State Route 30",3617 State Route 30,Fulton,NY,12122,Cindy Barber,5188275454,http://www.barbersfarm.com,"Daily  9am-5:30pm, Jan-May  Sa/Su 9a-1p",Year-round,Y,YR,42.58123,-74.39189,N,Y,Y,"(42.58123, -74.39189)"
Schoharie,Parsons Vegetable Farm,756 US Highway 20 Sharon Springs,756 US Highway 20,Sharon Springs,NY,13459,Kenyon Parsons,5182842330,,Daily  10am-7pm,July 1-December 25,Y,M/X,42.78332,-74.60004,N,N,Y,"(42.78332, -74.60004)"
Schoharie,Schoharie Co. Festival Farmers' Market,"McCarthy Tire Center parking lot, 942 E. Main Rt. 7E Cobleskill",942 East Main St,Cobleskill,NY,12043,Donna Olsen,5182842609,,"Saturday  10am-2pm , Wed  3pm-5pm",July 9-October 8,Y,M,42.67886,-74.46711,N,Y,Y,"(42.67886, -74.46711)"
Schoharie,Schoharie Valley Farms,"The Carrot Barn, 5605 State Route 30",5605 State Route 30,Schoharie,NY,12157,Jolyn Borst,5182957139,http://www.schoharievalleyfarms.com/,Daily 9am-6pm,March 1-December 24,Y,P/M/X,42.68477,-74.29692,N,N,Y,"(42.68477, -74.29692)"
Schoharie,Sharon Springs Farmers' Market,Main Street across from the Roseboro Hotel,Main Street and Washington Street,Sharon Springs,NY,13459,Kate Miller,5189350940,http://sharonspringschamber.com/sharon-springs-farmers-market-2/,Saturday  9am-1pm,June-September,N,M,42.79545,-74.61721,N,Y,Y,"(42.79545, -74.61721)"
Schuyler,Montour Falls Farmers' Market,300 West Main Street  Montour Falls,300 West Main Street,Montour Falls,NY,14685,Roxanne Leyes,6075357489,https://www.facebook.com/MontourFallsFarmersMarket/,Thursday  4pm-7pm,May 5-October 27,Y,P/M,42.34629,-76.84783,N,N,Y,"(42.34629, -76.84783)"
Schuyler,Watkins Glen Farmers' Market,Lafayette Park 4th St.,Fifth St and Porter St,Watkins Glen,NY,14891,Jylle Benson-Gauss,6072271333,https://www.facebook.com/Watkins-Glen-Farmers-Market-132465933495746/,Friday  3pm-7pm,May 27-October 28,Y,P/M,42.38096,-76.86954,N,Y,Y,"(42.38096, -76.86954)"
Schuyler,Watkins Glen WINTER Farmers' Market,316 E Fourth Street  Watkins Glen,316 East Fourth Street,Watkins Glen,NY,14891,Jylle Benson-Gauss,6072271333,http://www.facebook.com/pages/Watkins-Glen-Farmers-Market/132465933495746,Friday  2:30pm-6pm,November 4-February 24,N,M/X/W,42.38204,-76.86855,N,Y,Y,"(42.38204, -76.86855)"
Seneca,Seneca Falls Farmers' Market,35 Water St.,Water St and Bridge St,Seneca Falls,NY,13148,Menzo Case,3155685855,,Wednesday  9am-1:30pm,June 8-October 12,Y,M,42.90412,-76.80005,Y,Y,Y,"(42.90412, -76.80005)"
St. Lawrence,Canton Farmers' Market,Canton Park corner of Park & Main Sts.,Main St and Park St,Canton,NY,13617,Linda Kingston,3152764331,http://www.cantonnychamber.org,Tue/Fri  9am-2pm,May 13-October 28,Y,P/M,44.59564,-75.16921,N,Y,Y,"(44.59564, -75.16921)"
St. Lawrence,Gouverneur Farmers' Market,Gouverneur Village Park  Church St.,Church St and John St,Gouverneur,NY,13642,Linda Seymour,3152129476,http://www.gouverneurchamber.net,Thursday  9am-2pm,June 9-October 20,Y,M,44.33524,-75.46764,N,Y,Y,"(44.33524, -75.46764)"
St. Lawrence,Hammond Farmers' and Artisans Market,Hammond Museum 1 N. Main St./Rt 37,Hammond Museum,Hammond,NY,13646,Lori Thistle,3153245032,https://www.facebook.com/thehammondfarmersmarket,Wednesday  3pm-6pm,June 29-September 28,Y,M,44.44895,-75.69412,N,Y,Y,"(44.44895, -75.69412)"
St. Lawrence,Martin's Farm Stand,11 Needham Rd. Potsdam,11 Needham Rd.,Potsdam,NY,13676,Daniel Martin,3152651246,http://martinsfarmstand.com,Mon-Sat  10am-6pm,May 9-November 19,Y,P/M,44.67107,-74.90401,N,Y,Y,"(44.67107, -74.90401)"
St. Lawrence,Massena Farmers' Market,"Triple A parking lot, 3 Malby Ave.",345 E Orvis St,Massena,NY,13362,Shirley Peck,3157695322,,"Mon/Thu/Fri/Sun  , 10am-5pm",July 6-October 31,Y,M,44.93605,-74.87095,N,Y,Y,"(44.93605, -74.87095)"
St. Lawrence,Potsdam Main Street Farmers' Market,Main St. near Ives Park adjacent to Clarkson Inn,Main St and Union St,Potsdam,NY,13676,Daisy Cox,3152653920,http://potsdamfm.wix.com/potsdamfarmersmarket,Sat/Wed  9am-2pm,May 14-October 30,Y,P/M,44.66865,-74.98493,N,Y,Y,"(44.66865, -74.98493)"
St. Lawrence,Whitten Family Farm Stand,1101 Cty 49 Winthrop,1101 County Road 49,Winthrop,NY,13697,Cherie Whitten,3153285559,http://www.whittenfamilyfarm.com,Mon/Tue  2pm-5pm,May 27-September 6,Y,P/M,44.74885,-74.75351,N,Y,Y,"(44.74885, -74.75351)"
St. Lawrence,Whitten Mobile Market-Apt to Travel Agency,36 Main St. Potsdam,36 Main St.,Potsdam,NY,13676,Cherie Whitten,3153285559,,Tuesday  3pm-5pm,June 28-September 20,Y,M,44.6687,-74.98355,N,Y,Y,"(44.6687, -74.98355)"
St. Lawrence,Whitten Mobile Market-Health Hub,211 Park St. Tupper Lake,211 Park St.,Tupper Lake,NY,12986,Cherie Whitten,3153285559,,Friday  3pm-6pm,June 24-September 23,Y,M,44.22445,-74.45898,N,Y,Y,"(44.22445, -74.45898)"
St. Lawrence,Whitten Mobile Market-Laurel Ave Sr Housing,Laurel Ave Massena,Laurel Ave,Massena,NY,13662,Cherie Whitten,3153285559,,Thursday  2pm-3:30pm,June 30-September 22,Y,M,44.92833,-74.88923,N,Y,Y,"(44.92833, -74.88923)"
Steuben,Bath Saturday Farmers' Market,Pulteney Park Steuben St.,Steuben St and Liberty St,Bath,NY,14810,Phillip Glosick,6077763577,,Saturday  9am-2pm,May 7-October 29,Y,P/M,42.33353,-77.31842,N,N,Y,"(42.33353, -77.31842)"
Steuben,Bath Wednesday Farmers' Market,Pulteney Square Park Steuben St.,Steuben St and Liberty St,Bath,NY,14810,David Clarke,6073294159,,Wednesday  9am-3pm,May 4-October 26,Y,P/M,42.33353,-77.31842,N,Y,Y,"(42.33353, -77.31842)"
Steuben,Bath WINTER Farmers' Market,"Bath VA Medical Center, 76 Veterans Ave.",76 Veterans Ave,Bath,NY,14810,Kelley Elliot,6075833358,,"Alt. Tuesday  3pm-6pm, Thursday  2pm-5pm  Nov-Mar",June 9-March 24,N,M/X/W,42.34342,-77.34613,N,N,Y,"(42.34342, -77.34613)"
Steuben,CCA Bath Farm to PreSchool,"36 East Morris Street, Bath Community Child Care Center",36 East Morris Street,Bath,NY,14810,Angel Hoffman,6077762126,,Monday  2:30pm-5:30pm,July 7-September 29,Y,M,42.33227,-77.31501,Y,Y,Y,"(42.33227, -77.31501)"
Steuben,CCA Corning Farm to PreSchool,"428 Watauqua Ave, Great Beginnings Child Care Center",428 Watauga Ave,Corning,NY,14830,Angel Hoffman,6077762126,,Wednesday  2:30pm-5:30pm,July 6-September 28,Y,M,42.13571,-77.03831,Y,Y,Y,"(42.13571, -77.03831)"
Steuben,CCA Hornell Farm to PreSchool,233 Main Street Hornell,233 Main Street,Hornell,NY,14843,Angel Hoffman,6077762126,,Tuesday  2:30pm-5:30pm,July 5-September 27,Y,M,42.32554,-77.65605,Y,Y,Y,"(42.32554, -77.65605)"
Steuben,Corning Farmers' Market,"1 Riverfront Plaza, Riverfront Centennial Park  Gaffer District",Centennial Park East Tioga Ave,Corning,NY,14830,Lin Kotlinski,6079376292,http://www.gafferdistrict.com,Thursday  10am-3pm,June 9-October 27,Y,M,42.1443,-77.05339,N,N,Y,"(42.1443, -77.05339)"
Steuben,Corning WINTER Farmers' Market,"1 West Market Street, inside the Information Center of Corning",1 West Market Street,Corning,NY,14830,Stephanie Mehlenbacher,,http://www.facebook.com/corningwinterfarmersmarket,1st & 3rd Saturdays  11am-3pm,November 5-April 15,N,M/X/W/P,42.14351,-77.05495,N,Y,Y,"(42.14351, -77.05495)"
Steuben,Hornell Farmers' Market,30-32 Broadway Mall,30-32 Broadway Mall,Hornell,NY,14843,Shelly Stevens,6073249786,http://facebook.com/hornellfarmersmarket,Thursdays  12pm-4pm,June 2-August 25,Y,M,42.32558,-77.66094,N,N,Y,"(42.32558, -77.66094)"
Steuben,Painted Post Farmers' Market,227 Steuben Street,277 Steuben Street,Painted Post,NY,14870,Cathy Halm,6075278730,http://www.facebook.com/paintedpostfarmersmarket,Saturday  10am-2pm,June 4-October 29,Y,M,42.16242,-77.09126,N,N,Y,"(42.16242, -77.09126)"
Steuben,Painted Post WINTER Market,227 Steuben Street,227 Steuben Street,Painted Post,NY,14870,Cathy Halm,6075278730,http://www.facebook.com/paintedpostfarmersmarket,alt Sat  11am-3pm,Nov 12-April 22,Y,M/X/W/P,42.16067,-77.09283,N,N,Y,"(42.16067, -77.09283)"
Suffolk,Amityville Farmers' Market,21 Ireland Place,21 Ireland Place,Amityville,NY,11701,Cindy Sierra,6313970197,,Friday  2pm-7pm,June 3-November 18,Y,M,40.67742,-73.41858,N,N,Y,"(40.67742, -73.41858)"
Suffolk,Babylon Village Farmers' Market,"LIRR Babylon Station parking lot, Railroad and Deer Park Aves.",Grove and N. Carl Ave,Babylon,NY,11702,Lona Graepel,6319442661,http://www.longislandfarmersmarkets.com,Sunday  8am-1pm,June 5-November 20,Y,M,40.69954,-73.32597,N,Y,Y,"(40.69954, -73.32597)"
Suffolk,Bridgehampton Hayground Farmers' Market,"Hayground School, 151 Mitchell Lane Bridghampton",151 Mitchells Lane,Bridgehampton,NY,11932,Michael Denslow,6319873553,https://www.facebook.com/pages/Hayground-School-Farmers-Market/159768760730144,Friday  3pm-6:30pm,May 20-September 30,N,P/M,40.94127,-72.314546,N,N,Y,"(40.94127, -72.314546)"
Suffolk,East Hampton Farmers' Market,Nick & Toni's lot 136 N. Main St.,136 North Main St,Easthampton,NY,11937,Katherine Plumb,6317259133,,Friday  9am-1pm,May 27-September 2,Y,P/M,40.97017,-72.18133,Y,Y,Y,"(40.97017, -72.18133)"
Suffolk,Flanders Farm Fresh Youth Market,"Crohan Community Senior Center, 655 Flanders Road (Rt 24)",655 Flanders Rd,Flanders,NY,11901,Nancy Lynott,6317022417,http://www.southamptontownny.gov,Saturday  10am-1pm,July 2-October 22,Y,M,40.90867,-72.63666,N,Y,Y,"(40.90867, -72.63666)"
Suffolk,Free's Farm Stand at Brentwood,"1725 Brentwood Road, Brentwood",1725 Brentwood Ave.,Brentwood,NY,11717,Carol Morgenstern,5162971894,http://www.familyres.org,Tue/Thu  12pm-4pm,June 1-October 31,Y,M,40.77236,-73.24615,N,Y,Y,"(40.77236, -73.24615)"
Suffolk,Greater Bellport Community Youth Market,Boys & Girls Club 471 Atlantic Ave.,471 Atlantic Avenue,Bellport,NY,11713,Jason Neal,6312869090,https://www.soilmate.com/markets/greater-bellport-community-youth-market#listing-tabs=hours,Saturday  10am-4pm,July 9-October 29,Y,M,40.77519,-72.94828,N,Y,Y,"(40.77519, -72.94828)"
Suffolk,Greenport Farmers' Market,South St. Lot at 2nd St.,170 South St,Greenport,NY,11944,Lara McNeil,6317743695,http://www.greenportfarmersmarket.com,Saturday  9am-1pm,May 28-October 8,Y,P/M,41.103267,-72.361801,N,Y,Y,"(41.103267, -72.361801)"
Suffolk,Hampton Bays Farmers' Market,"165 Ponquogue Ave., St. Mary's Church lawn",165 Ponquogue Ave,Hampton Bays,NY,11946,Paula Godfrey,6317230902,http://www.stmaryshb.org,Saturday  9am-1pm,May 28-September 3,Y,P/M,40.8593,-72.51301,N,N,Y,"(40.8593, -72.51301)"
Suffolk,Huntington Village Farmers' Market,"Downtown Huntington Village, Main St. Rt. & 25A of Rt. 110",State Route 110 and Main St,Huntington,NY,11743,Ethel Terry,6313233653,http://www.longislandgrowersmarket.com,Sunday  7am-12pm,May 29-November 20,Y,P/M,40.87121,-73.42629,N,N,Y,"(40.87121, -73.42629)"
Suffolk,Huntington WINTER Farmers' Market,"Jack Abrams School, 155 Lowndes Ave, Huntington Station","155 Lowndes Ave,",Huntington Station,NY,11746,Jaime Greci,5162977997,http://www.winterfarmersmarketlongisland.com,Sunday  9am-1pm,December 6-April 27,N,X/W/P,40.85485,-73.41419,N,N,Y,"(40.85485, -73.41419)"
Suffolk,Islip Farmers' Market,"Town Hall lot Rt. 27A (Montauk Hwy), 655 Main Street",655 Main Street,Islip,NY,11751,Ethel Terry,6313233653,http://www.longislandgrowersmarket.com,Saturday 7am-12pm,May 28-November 19,Y,P/M,40.72975,-73.21077,N,N,Y,"(40.72975, -73.21077)"
Suffolk,Kings Park Farmers' Market,"Municipal Lot Route 25A Main St., at corner of Church St",1 E. Main St.,Kings Park,NY,11754,Georgia Meckes,8458023090,http://www.ligreenmarket.org/,Sunday  9am-2pm,June 5-November 20,Y,M,40.88422,-73.25243,Y,Y,Y,"(40.88422, -73.25243)"
Suffolk,Marks of Excellence Farmers' Market,"Marks of Excellence Child Care Center, 455 Albany Ave. Amityville",455 Albany Ave,Amityville,NY,11701,Dana Youkilis,5163589250,http://www.childcarenassau.org,Thursday  3pm-6pm,June 30-September 29,Y,M,40.69899,-73.40921,Y,Y,Y,"(40.69899, -73.40921)"
Suffolk,Montauk Farmers' Market,Montauk Village Green  743 Montauk Hwy,742 Montauk Hwy,Montauk,NY,11954,Laraine Creegan,6316682355,https://www.facebook.com/montaukfarmersmarket,Thurs  9am-2pm,June 6-September 30,Y,M,41.03436,-71.94424,N,N,Y,"(41.03436, -71.94424)"
Suffolk,Nesconset Plaza Farmers' Market,Nesconset Plaza 127 Smithtown Blvd.,127 Smithtown Boulevard,Nesconset,NY,11767,Georgia Meckes,8458023090,http://www.ligreenmarket.org,Saturday  9am-1pm,June 4-November 19,Y,M,40.83764,-73.15999,Y,Y,Y,"(40.83764, -73.15999)"
Suffolk,Patchogue #1 Farmers' Market,"7-11 Parking Lot, 1201 Montauk Hwy East Patchogue",1201 Montauk Hwy,East Patchogue,NY,11772,Ethel Terry,6313233653,http://www.longislandgrowersmarket.com,Friday  8am-1pm,July 8-November 4,Y,M,40.76664,-73.00872,N,N,Y,"(40.76664, -73.00872)"
Suffolk,Patchogue #2 Farmers' Market,S. Ocean Ave. & Division St. Patchogue,210 S. Ocean Ave.,Patchogue,NY,11772,Ethel Terry,6313233653,http://www.longislandgrowersmarket.com,Sunday  9am-1pm,May 29-November 20,Y,P/M,40.76165,-73.01337,N,N,Y,"(40.76165, -73.01337)"
Suffolk,Port Jefferson Farmers' Market,"Steam Room parking lot, Rts. 25A & 112",State Route 25A and State Route 112,Port Jefferson,NY,11776,Ethel Terry,6313233653,http://www.longislandgrowersmarket.com,Thursday  10am-4:30pm,July 8-September 29,Y,M,40.93177,-73.05283,N,N,Y,"(40.93177, -73.05283)"
Suffolk,Riverhead Saturday Farmers' Market,117 East Main Street  Riverhead,117 East Main Street,Riverhead,NY,11901,Chris Kempner,6317273200,https://www.facebook.com/RiverheadFarmersMarket,Saturday  10am-3pm,November 19-April 29,N,X/W/P,40.91709,-72.66031,N,N,Y,"(40.91709, -72.66031)"
Suffolk,Rocky Point Farmers' Market,"Old Depot Park (Broadway & Prince Rd.), Rocky Point",Broadway and Prince Rd,Rocky Point,NY,11778,Charles Bevington,6318493488,,Sunday  8am-1pm,May 8-November 20,Y,P/M,40.94927,-72.92391,N,N,Y,"(40.94927, -72.92391)"
Suffolk,Shiloh Community Youth Farmers' Market,"221 Merritt Ave., New Shiloh Baptist Church Wyandanch",221 Merritt Ave,Wyandanch,NY,11798,Sondra Cochran,6316434786,http://www.wyandanchcdc.org,Saturday  1pm-4pm,July 9-October 1,Y,M,40.75311,-73.36709,Y,Y,Y,"(40.75311, -73.36709)"
Suffolk,Tanger Outlets Farmers' Market,152 The Arches Circle  Deer Park,152 The Arches Circle,Deer Park,NY,11729,Jim Thompson,5166942859,http://www.eatlocallongisland.com,Saturday  10am-3pm,June 4-November 5,Y,M,40.76401,-73.30346,N,N,Y,"(40.76401, -73.30346)"
Suffolk,Taste NY LI Welcome Center Farmers' Market,Exit 52 Long Island Expressway Dix Hills,Exit 52 Long Island Expressway,Dix Hills,NY,11746,Georgia Meckes,8458023090,http://www.ligreenmarket.org,"Saturday  9am-2pm, Sunday  11am-5pm",October 1-November 20,Y,M,40.81753,-73.39598,N,N,Y,"(40.81753, -73.39598)"
Westchester,Gossett Farmers' Market,"Gossett's Nursery, 1202 Rt. 35 S. Salem",1193 Rt. 35,S. Salem,NY,10590,Tom Gossett,9147633001,,Saturday  9am-1pm,Year-round,N,YR,41.274616,-73.567154,N,N,Y,"(41.274616, -73.567154)"
Sullivan,Callicoon Farmers' Market,Callicoon Creek Park Audrey Dorrer Dr.,A Dorrer Dr,Callicoon,NY,12723,Scott Goodman,8459328492,http://callicoonfarmersmarket.org/,Sunday  11am-2pm,May 1-October 30,Y,P/M,41.76559,-75.05797,Y,Y,Y,"(41.76559, -75.05797)"
Sullivan,Callicoon WINTER Farmers' Market,"Delaware Youth Center, 8 Creamery Road Callicoon",8 Creamery Road,Callicoon,NY,12723,Scott Goodman,8459328492,http://callicoonfarmersmarket.org/,Sunday  11am-2pm,November 6-April 30,Y,M/X/W/P,41.76418,-75.05712,Y,Y,Y,"(41.76418, -75.05712)"
Sullivan,Liberty Farmers' Market,Creekside Park 91 S. Main St,91 S. Main St,Liberty,NY,12754,Beth Scullion,,http://www.catskillmountainkeeper.org,Friday  4pm-7pm,May 27-October 28,Y,M,41.79832,-74.74473,Y,Y,Y,"(41.79832, -74.74473)"
Sullivan,Monticello Farmers' Market,"Ted Stroebele Recreation Center, 10 Jefferson St. Monticello",10 Jefferson St.,Monticello,NY,12790,Beth Scullion,,http://www.catskillmountainkeeper.org,Monday  11am-2pm,June 27-October 10,Y,M,41.65754,-74.69302,Y,Y,Y,"(41.65754, -74.69302)"
Sullivan,Rock Hill Farmers' Market,223 Rock Hill Drive,223 Rock Hill Drive,Rock Hill,NY,12775,Michelle Lipari,8456994976,http://www.rockhillfarmersmarket.com,Saturday  10am-1pm,June 4-September 24,Y,M,41.62515,-74.59634,N,N,Y,"(41.62515, -74.59634)"
Sullivan,Root 'N Roost Farm Stand,64 & 68 Mineral Springs Rd.  Livingston Manor,68 Mineral Springs Road,Livingston Manor,NY,12758,Cheyenne Zigmund,8452929126,http://www.rootnroost.com,Fri-Sun  10am-7pm,May 20-October 28,Y,P/M,41.8011,-74.82248,N,N,Y,"(41.8011, -74.82248)"
